frame, fps, time
628, 77.90589, 7.308316
629, 90.37505, 7.319381
630, 78.24726, 7.332161
631, 85.46278, 7.343863
632, 79.37768, 7.356461
633, 74.48789, 7.369885
634, 91.60026, 7.380803
635, 61.06124, 7.39718
636, 65.33813, 7.412485
637, 75.25587, 7.425773
638, 81.7929, 7.437999
639, 87.89664, 7.449376
640, 74.05213, 7.46288
641, 95.63887, 7.473336
642, 78.61636, 7.486056
643, 83.42371, 7.498043
644, 84.62385, 7.50986
645, 73.62144, 7.523443
646, 86.73779, 7.534972
647, 57.0874, 7.552489
648, 85.2733, 7.564216
649, 99.36407, 7.57428
650, 67.40361, 7.589116
651, 87.17636, 7.600587
652, 81.28099, 7.61289
653, 83.31945, 7.624892
654, 75.66586, 7.638108
655, 86.31851, 7.649693
656, 80.43111, 7.662126
657, 82.67196, 7.674222
658, 72.77491, 7.687963
659, 91.11617, 7.698938
660, 76.28929, 7.712046
661, 82.55593, 7.724159
662, 72.97672, 7.737862
663, 81.99409, 7.750058
664, 83.54219, 7.762028
665, 84.24599, 7.773898
666, 69.6088, 7.788264
667, 100.7658, 7.798188
668, 76.0572, 7.811336
669, 88.56612, 7.822627
670, 72.55841, 7.836409
671, 90.269, 7.847486
672, 75.30688, 7.860765
673, 94.30404, 7.871369
674, 72.1709, 7.885225
675, 81.4996, 7.897495
676, 98.3671, 7.907661
677, 60.77919, 7.924114
678, 96.69309, 7.934456
679, 78.9266, 7.947126
680, 80.57368, 7.959538
681, 79.48494, 7.972118
682, 81.01758, 7.984461
683, 71.88556, 7.998372
684, 89.91189, 8.009494
685, 78.90169, 8.022168
686, 71.144, 8.036224
687, 87.30575, 8.047678
688, 70.03291, 8.061957
689, 56.47803, 8.079663
690, 85.20791, 8.091399
691, 55.55864, 8.109398
692, 88.88099, 8.120649
693, 51.97235, 8.139891
694, 85.80745, 8.151545
695, 52.91285, 8.170444
696, 89.38148, 8.181631
697, 52.00208, 8.200861
698, 89.6218, 8.212019
699, 48.9668, 8.232441
700, 104.297, 8.242029
701, 88.34703, 8.253348
702, 70.93708, 8.267446
703, 66.76459, 8.282424
704, 104.5806, 8.291986
705, 78.0762, 8.304793
706, 79.37138, 8.317392
707, 78.67202, 8.330103
708, 54.08914, 8.348591
709, 94.33962, 8.359191
710, 85.2733, 8.370918
711, 62.0771, 8.387028
712, 94.84067, 8.397572
713, 82.00755, 8.409765
714, 79.38398, 8.422362
715, 77.68197, 8.435235
716, 75.15971, 8.44854
717, 55.46619, 8.466569
718, 110.4362, 8.475624
719, 75.44323, 8.488879
720, 81.21497, 8.501192
721, 77.9241, 8.514025
722, 53.75477, 8.532628
723, 95.39254, 8.543111
724, 72.13446, 8.556973
725, 93.90553, 8.567622
726, 73.43222, 8.581241
727, 60.39377, 8.597798
728, 81.72605, 8.610034
729, 66.52917, 8.625065
730, 88.84151, 8.636321
731, 88.2301, 8.647655
732, 42.26007, 8.671318
733, 56.33803, 8.689068
734, 99.85023, 8.699082
735, 77.07723, 8.712056
736, 74.64358, 8.725453
737, 90.63718, 8.736486
738, 71.64864, 8.750443
739, 92.52406, 8.761251
740, 75.60294, 8.774479
741, 77.29768, 8.787416
742, 57.19842, 8.804898
743, 97.87609, 8.815115
744, 79.44073, 8.827703
745, 80.46995, 8.84013
746, 85.12087, 8.851878
747, 80.47642, 8.864305
748, 70.28395, 8.878532
749, 88.29243, 8.889858
750, 78.31467, 8.902627
751, 91.49131, 8.913557
752, 72.22302, 8.927403
753, 80.5153, 8.939823
754, 88.81783, 8.951082
755, 73.79529, 8.964633
756, 86.3707, 8.976211
757, 63.11139, 8.992056
758, 75.59151, 9.005285
759, 77.13074, 9.01825
760, 75.87254, 9.03143
761, 67.03761, 9.046348
762, 73.68111, 9.059919
763, 82.2639, 9.072075
764, 89.54155, 9.083242
765, 71.01264, 9.097324
766, 72.96607, 9.11103
767, 85.20791, 9.122766
768, 67.47639, 9.137586
769, 88.6132, 9.14887
770, 75.98784, 9.16203
771, 81.08327, 9.174363
772, 80.53475, 9.18678
773, 61.19577, 9.203121
774, 64.83402, 9.218545
775, 90.15507, 9.229637
776, 75.29553, 9.242918
777, 80.95855, 9.25527
778, 62.12724, 9.271366
779, 62.98022, 9.287244
780, 94.4287, 9.297833
781, 69.93985, 9.312132
782, 60.5217, 9.328655
783, 110.7665, 9.337684
784, 75.50589, 9.350927
785, 76.9586, 9.363921
786, 84.59521, 9.375742
787, 71.3674, 9.389754
788, 74.31629, 9.403211
789, 76.91716, 9.416212
790, 77.88162, 9.429052
791, 82.42664, 9.441184
792, 75.2672, 9.45447
793, 76.25439, 9.467584
794, 73.47539, 9.481194
795, 84.08308, 9.493087
796, 66.52032, 9.50812
797, 90.269, 9.519197
798, 80.97166, 9.531548
799, 78.5546, 9.544277
800, 77.97879, 9.557101
801, 75.41478, 9.570361
802, 78.56694, 9.583089
803, 78.59164, 9.595813
804, 79.12019, 9.608452
805, 76.57554, 9.621511
806, 67.41724, 9.636344
807, 84.09014, 9.648236
808, 62.87331, 9.664142
809, 107.4229, 9.67345
810, 68.79945, 9.687985
811, 77.25587, 9.70093
812, 51.18755, 9.720466
813, 96.22787, 9.730858
814, 64.72911, 9.746306
815, 97.10623, 9.756604
816, 76.7283, 9.769637
817, 71.58196, 9.783607
818, 52.32862, 9.802717
819, 106.9061, 9.812071
820, 74.34944, 9.825521
821, 80.0192, 9.838017
822, 69.46857, 9.852412
823, 64.48701, 9.867919
824, 90.13069, 9.879014
825, 75.13712, 9.892323
826, 72.88099, 9.906044
827, 72.94478, 9.919753
828, 75.70596, 9.932962
829, 69.16586, 9.94742
830, 78.4683, 9.960164
